#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"linkage group LG17","NC_043013.1",49397260,49473980,"-",115220674,"LOC115220674","-","XP_029646644.1",365,"poly(rC)-binding protein 3-like isoform X7"
"linkage group LG17","NC_043013.1",49407581,49473980,"-",115220674,"LOC115220674","-","XP_029646643.1",367,"poly(rC)-binding protein 3-like isoform X6"
"linkage group LG17","NC_043013.1",49416441,49473980,"-",115220674,"LOC115220674","-","XP_029646647.1",362,"poly(rC)-binding protein 3-like isoform X10"
"linkage group LG17","NC_043013.1",49694483,49699533,"-",115220752,"LOC115220752","-","XP_029646755.1",144,"histone-lysine N-methyltransferase SETMAR-like"
"linkage group LG17","NC_043013.1",49779397,49788247,"+",115220991,"LOC115220991","-","XP_029647069.1",124,"ubiquitin-like protein ATG12"
"linkage group LG17","NC_043013.1",49796201,49850797,"-",115220928,"LOC115220928","-","XP_029646988.1",637,"cilia- and flagella-associated protein 52-like"
"linkage group LG17","NC_043013.1",49895166,49926534,"+",115220880,"LOC115220880","-","XP_029646930.1",190,"GTP-binding protein Rheb homolog"
"linkage group LG17","NC_043013.1",49987669,50087509,"+",115221087,"LOC115221087","-","XP_029647163.1",2900,"protein NO VEIN-like"
"linkage group LG17","NC_043013.1",50101176,50127588,"-",115220905,"LOC115220905","-","XP_029646965.1",220,"charged multivesicular body protein 5-like"
"linkage group LG17","NC_043013.1",50137447,50230743,"-",115220943,"LOC115220943","-","XP_029647013.1",757,"uncharacterized protein LOC115220943 isoform X3"
"linkage group LG17","NC_043013.1",50137447,50230743,"-",115220943,"LOC115220943","-","XP_029647012.1",757,"uncharacterized protein LOC115220943 isoform X2"
"linkage group LG17","NC_043013.1",50137447,50230743,"-",115220943,"LOC115220943","-","XP_029647011.1",758,"uncharacterized protein LOC115220943 isoform X1"
"linkage group LG4","NC_043000.1",82969079,83156519,"-",115210519,"LOC115210519","-","XP_029634981.1",2658,"cilia- and flagella-associated protein 54-like"
"linkage group LG4","NC_043000.1",83176163,83198591,"-",115210520,"LOC115210520","-","XP_029634982.1",287,"cilia- and flagella-associated protein 54-like"
"linkage group LG4","NC_043000.1",83208305,83219725,"+",115210841,"LOC115210841","-","XP_029635455.1",106,"methionine-R-sulfoxide reductase B1-like"
"linkage group LG4","NC_043000.1",83208305,83219725,"+",115210841,"LOC115210841","-","XP_029635456.1",106,"methionine-R-sulfoxide reductase B1-like"
"linkage group LG4","NC_043000.1",83223134,83229516,"-",115210772,"LOC115210772","-","XP_029635352.1",234,"protein MNN4-like"
"linkage group LG4","NC_043000.1",83281085,83291536,"+",115210299,"LOC115210299","-","XP_029634677.1",139,"uncharacterized protein LOC115210299"
"linkage group LG4","NC_043000.1",83281085,83291536,"+",115210299,"LOC115210299","-","XP_029634678.1",139,"uncharacterized protein LOC115210299"
"linkage group LG4","NC_043000.1",83281085,83291536,"+",115210299,"LOC115210299","-","XP_029634679.1",139,"uncharacterized protein LOC115210299"
"linkage group LG4","NC_043000.1",83281085,83291536,"+",115210299,"LOC115210299","-","XP_029634680.1",139,"uncharacterized protein LOC115210299"
"linkage group LG4","NC_043000.1",83281085,83291536,"+",115210299,"LOC115210299","-","XP_029634681.1",139,"uncharacterized protein LOC115210299"
"linkage group LG4","NC_043000.1",83299736,83388024,"-",115210918,"LOC115210918","-","XP_029635562.1",501,"E3 ubiquitin-protein ligase MYLIP-like"
"linkage group LG4","NC_043000.1",83469701,83479702,"+",115210774,"LOC115210774","-","XP_029635354.1",138,"39S ribosomal protein L42, mitochondrial-like isoform X1"
"linkage group LG4","NC_043000.1",83470433,83479702,"+",115210774,"LOC115210774","-","XP_029635356.1",135,"39S ribosomal protein L42, mitochondrial-like isoform X2"
"linkage group LG4","NC_043000.1",83485978,83511789,"-",115210789,"LOC115210789","-","XP_029635378.1",484,"dynein regulatory complex subunit 4-like isoform X1"
"linkage group LG4","NC_043000.1",83485978,83501280,"-",115210789,"LOC115210789","-","XP_029635379.1",453,"dynein regulatory complex subunit 4-like isoform X2"
"linkage group LG4","NC_043000.1",83485978,83501280,"-",115210789,"LOC115210789","-","XP_029635380.1",453,"dynein regulatory complex subunit 4-like isoform X2"
"linkage group LG4","NC_043000.1",83525408,83641294,"+",115210270,"LOC115210270","-","XP_029634621.1",2778,"ectopic P granules protein 5 homolog"
"linkage group LG4","NC_043000.1",83646801,83850289,"-",115210521,"LOC115210521","-","XP_029634983.1",1252,"protein broad-minded-like"
"linkage group LG4","NC_043000.1",85182693,85322235,"+",115211009,"LOC115211009","-","XP_029635711.1",2993,"putative neural-cadherin 2"
"linkage group LG4","NC_043000.1",85341147,85343074,"-",115211010,"LOC115211010","-","XP_029635712.1",239,"transmembrane protein 70 homolog, mitochondrial-like"
"linkage group LG4","NC_043000.1",85384489,85386330,"-",115210757,"LOC115210757","-","XP_029635332.1",613,"uncharacterized protein LOC115210757"
"linkage group LG4","NC_043000.1",85384489,85386330,"-",115210757,"LOC115210757","-","XP_029635333.1",613,"uncharacterized protein LOC115210757"
"linkage group LG4","NC_043000.1",85384489,85386330,"-",115210757,"LOC115210757","-","XP_029635334.1",613,"uncharacterized protein LOC115210757"
"linkage group LG4","NC_043000.1",85432973,85464959,"+",115210304,"LOC115210304","-","XP_029634687.1",754,"uncharacterized protein LOC115210304"
"linkage group LG6","NC_043002.1",16703,158142,"+",115213503,"LOC115213503","-","XP_029638370.1",1280,"mucin-like protein"
"linkage group LG6","NC_043002.1",196803,216324,"+",115212828,"LOC115212828","-","XP_029637459.1",209,"uncharacterized protein LOC115212828"
"linkage group LG6","NC_043002.1",324071,346373,"-",115212999,"LOC115212999","-","XP_029637755.1",264,"protein SREK1IP1-like"
"linkage group LG6","NC_043002.1",366175,377564,"+",115213137,"LOC115213137","-","XP_029637930.1",384,"vacuolar protein sorting-associated protein 72 homolog"
"linkage group LG6","NC_043002.1",366175,377564,"+",115213137,"LOC115213137","-","XP_029637931.1",384,"vacuolar protein sorting-associated protein 72 homolog"
"linkage group LG6","NC_043002.1",386795,464456,"-",115213156,"LOC115213156","-","XP_029637951.1",490,"meiosis-specific nuclear structural protein 1-like"
"linkage group LG6","NC_043002.1",486712,519233,"+",115213486,"LOC115213486","-","XP_029638342.1",356,"uncharacterized protein LOC115213486"
"linkage group LG6","NC_043002.1",523032,556065,"-",115212829,"LOC115212829","-","XP_029637460.1",562,"tectonic-2-like"
"linkage group LG6","NC_043002.1",564711,583401,"-",115212830,"LOC115212830","-","XP_029637461.1",254,"uncharacterized protein LOC115212830"
"linkage group LG6","NC_043002.1",590829,597061,"-",115212747,"LOC115212747","-","XP_029637265.1",233,"nidogen-1-like"
"linkage group LG4","NC_043000.1",85471770,85485073,"-",115210364,"LOC115210364","-","XP_029634788.1",477,"uncharacterized protein LOC115210364"
"linkage group LG4","NC_043000.1",85486971,85505276,"+",115210365,"LOC115210365","-","XP_029634789.1",369,"pre-mRNA-splicing factor 18-like"
"linkage group LG4","NC_043000.1",85507266,85596898,"-",115210363,"LOC115210363","-","XP_029634786.1",582,"autophagy-related protein 16-1-like isoform X2"
"linkage group LG4","NC_043000.1",85507266,85596028,"-",115210363,"LOC115210363","-","XP_029634787.1",550,"autophagy-related protein 16-1-like isoform X3"
"linkage group LG4","NC_043000.1",85507266,85596028,"-",115210363,"LOC115210363","-","XP_029634785.1",582,"autophagy-related protein 16-1-like isoform X1"
"linkage group LG4","NC_043000.1",85632740,85685450,"+",115211133,"LOC115211133","-","XP_029635939.1",1123,"phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2A-like isoform X1"
"linkage group LG4","NC_043000.1",85632740,85685450,"+",115211133,"LOC115211133","-","XP_029635940.1",1122,"phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2A-like isoform X2"
"linkage group LG4","NC_043000.1",85718248,85733785,"+",115210285,"LOC115210285","-","XP_029634648.1",486,"ras GTPase-activating protein-binding protein 2-like"
"linkage group LG4","NC_043000.1",85760027,85824730,"+",115210674,"LOC115210674","-","XP_029635196.1",822,"TBC1 domain family member 5-like isoform X1"
"linkage group LG4","NC_043000.1",85760027,85824730,"+",115210674,"LOC115210674","-","XP_029635197.1",822,"TBC1 domain family member 5-like isoform X1"
"linkage group LG4","NC_043000.1",85760027,85824730,"+",115210674,"LOC115210674","-","XP_029635200.1",815,"TBC1 domain family member 5-like isoform X3"
"linkage group LG4","NC_043000.1",85760027,85824730,"+",115210674,"LOC115210674","-","XP_029635202.1",812,"TBC1 domain family member 5-like isoform X5"
"linkage group LG4","NC_043000.1",85760027,85824730,"+",115210674,"LOC115210674","-","XP_029635204.1",805,"TBC1 domain family member 5-like isoform X7"
"linkage group LG4","NC_043000.1",85760027,85824730,"+",115210674,"LOC115210674","-","XP_029635201.1",815,"TBC1 domain family member 5-like isoform X4"
"linkage group LG4","NC_043000.1",85760027,85824730,"+",115210674,"LOC115210674","-","XP_029635203.1",808,"TBC1 domain family member 5-like isoform X6"
"linkage group LG4","NC_043000.1",85760027,85824730,"+",115210674,"LOC115210674","-","XP_029635198.1",819,"TBC1 domain family member 5-like isoform X2"
"linkage group LG4","NC_043000.1",85760027,85824730,"+",115210674,"LOC115210674","-","XP_029635199.1",819,"TBC1 domain family member 5-like isoform X2"
"linkage group LG4","NC_043000.1",85845786,85853059,"-",115210873,"LOC115210873","-","XP_029635497.1",335,"probable cytosolic iron-sulfur protein assembly protein CIAO1 homolog"
"linkage group LG4","NC_043000.1",85902046,86535070,"-",115210688,"LOC115210688","-","XP_029635229.1",1488,"uncharacterized protein LOC115210688"
"linkage group LG4","NC_043000.1",86594965,86810919,"+",115210771,"LOC115210771","-","XP_029635350.1",760,"furin-like protease kpc-1 isoform X1"
"linkage group LG4","NC_043000.1",86594965,86751210,"+",115210771,"LOC115210771","-","XP_029635351.1",677,"furin-like isoform X2"
"linkage group LG4","NC_043000.1",86860437,86862433,"+",115210970,"LOC115210970","-","XP_029635656.1",323,"tumor protein p53-inducible nuclear protein 1-like"
"linkage group LG4","NC_043000.1",86877078,86900216,"-",115211088,"LOC115211088","-","XP_029635837.1",216,"phosphatidylcholine transfer protein-like"
"linkage group LG4","NC_043000.1",86916805,86921079,"+",115210648,"LOC115210648","-","XP_029635162.1",417,"RNA-binding protein 41-like"
"linkage group LG4","NC_043000.1",86949778,87023921,"+",115210308,"LOC115210308","-","XP_029634692.1",936,"transcriptional repressor CTCF-like"
"linkage group LG4","NC_043000.1",86949778,87023921,"+",115210308,"LOC115210308","-","XP_029634693.1",936,"transcriptional repressor CTCF-like"
"linkage group LG4","NC_043000.1",86949778,87023921,"+",115210308,"LOC115210308","-","XP_029634694.1",936,"transcriptional repressor CTCF-like"
"linkage group LG4","NC_043000.1",87093391,87266135,"+",115210937,"LOC115210937","-","XP_029635587.1",306,"uncharacterized protein LOC115210937 isoform X1"
"linkage group LG4","NC_043000.1",87093391,87254338,"+",115210937,"LOC115210937","-","XP_029635588.1",306,"uncharacterized protein LOC115210937 isoform X2"
"linkage group LG4","NC_043000.1",87467330,87468397,"+",115210951,"LOC115210951","-","XP_029635607.1",355,"nociceptin receptor-like"
"linkage group LG4","NC_043000.1",87697207,88018490,"-",115210881,"LOC115210881","-","XP_029635511.1",1807,"focadhesin-like"
"linkage group LG4","NC_043000.1",88127678,88128238,"+",115210523,"LOC115210523","-","XP_029634986.1",186,"uncharacterized protein LOC115210523"
"linkage group LG4","NC_043000.1",88143539,88144956,"-",115210524,"LOC115210524","-","XP_029634987.1",472,"LOW QUALITY PROTEIN: FMRFamide receptor-like"
"linkage group LG4","NC_043000.1",88987805,89106938,"+",115210525,"LOC115210525","-","XP_029634988.1",554,"translin-associated factor X-interacting protein 1-like"
"linkage group LG4","NC_043000.1",89110320,89162831,"+",115210526,"LOC115210526","-","XP_029634989.1",193,"uncharacterized protein LOC115210526"
"linkage group LG4","NC_043000.1",89235973,89395943,"-",115210527,"LOC115210527","-","XP_029634990.1",2013,"uncharacterized protein LOC115210527"
"linkage group LG4","NC_043000.1",89548324,89711623,"+",115210820,"LOC115210820","-","XP_029635428.1",2043,"collagen alpha-4(VI) chain-like"
"linkage group LG4","NC_043000.1",89932471,89968131,"-",115210321,"LOC115210321","-","XP_029634706.1",773,"cullin-1-like"
"linkage group LG4","NC_043000.1",90033022,90085765,"+",115210322,"LOC115210322","-","XP_029634708.1",565,"vacuolar protein sorting-associated protein 45-like"
"linkage group LG4","NC_043000.1",90092941,90160140,"-",115210320,"LOC115210320","-","XP_029634705.1",1119,"regulator of nonsense transcripts 1-like isoform X2"
"linkage group LG4","NC_043000.1",90092941,90160140,"-",115210320,"LOC115210320","-","XP_029634704.1",1131,"regulator of nonsense transcripts 1-like isoform X1"
"linkage group LG4","NC_043000.1",90168284,90190476,"+",115210323,"LOC115210323","-","XP_029634709.1",467,"poly(A) RNA polymerase GLD2-like"
"linkage group LG4","NC_043000.1",90195389,90267911,"-",115210325,"LOC115210325","-","XP_029634711.1",531,"xylulose kinase-like"
"linkage group LG4","NC_043000.1",90255273,90266555,"-",115210324,"LOC115210324","-","XP_029634710.1",3760,"ubiquitin carboxyl-terminal hydrolase 34-like"
"linkage group LG4","NC_043000.1",90278360,90339313,"+",115210528,"LOC115210528","-","XP_029634991.1",1862,"zinc finger protein 236-like"
"linkage group LG4","NC_043000.1",90342237,90387331,"-",115210859,"LOC115210859","-","XP_029635475.1",968,"uncharacterized protein LOC115210859 isoform X1"
"linkage group LG4","NC_043000.1",90342237,90387237,"-",115210859,"LOC115210859","-","XP_029635476.1",868,"uncharacterized protein LOC115210859 isoform X2"
"linkage group LG4","NC_043000.1",92006597,92012941,"+",115210529,"LOC115210529","-","XP_029634992.1",374,"zinc finger protein 271-like"
"linkage group LG4","NC_043000.1",92131889,92133313,"+",115210531,"LOC115210531","-","XP_029634993.1",474,"general transcription factor II-I repeat domain-containing protein 2-like"
"linkage group LG6","NC_043002.1",597105,618806,"-",115212832,"LOC115212832","-","XP_029637463.1",156,"fibrillin-1-like"
"linkage group LG6","NC_043002.1",671429,690754,"-",115213136,"LOC115213136","-","XP_029637928.1",107,"glutamate-rich protein 2-like isoform X1"
"linkage group LG6","NC_043002.1",671429,672651,"-",115213136,"LOC115213136","-","XP_029637929.1",91,"glutamate-rich protein 2-like isoform X2"
"linkage group LG6","NC_043002.1",750005,794776,"-",115213347,"LOC115213347","-","XP_029638142.1",1418,"uncharacterized protein LOC115213347"
"linkage group LG6","NC_043002.1",750005,794776,"-",115213347,"LOC115213347","-","XP_029638143.1",1418,"uncharacterized protein LOC115213347"
"linkage group LG6","NC_043002.1",856420,857019,"-",115212835,"LOC115212835","-","XP_029637464.1",199,"craniofacial development protein 2-like"
"linkage group LG6","NC_043002.1",858548,1037269,"+",115212801,"LOC115212801","-","XP_029637369.1",502,"WD repeat-containing protein 37-like isoform X1"
"linkage group LG6","NC_043002.1",858548,1037269,"+",115212801,"LOC115212801","-","XP_029637370.1",489,"WD repeat-containing protein 37-like isoform X2"
"linkage group LG6","NC_043002.1",1325919,1326278,"+",115212838,"LOC115212838","-","XP_029637467.1",119,"uncharacterized protein LOC115212838"
"linkage group LG6","NC_043002.1",1824985,1884135,"+",115212842,"LOC115212842","-","XP_029637474.1",655,"uncharacterized protein LOC115212842"
"linkage group LG6","NC_043002.1",2289733,2290254,"+",115212846,"LOC115212846","-","XP_029637481.1",173,"uncharacterized protein LOC115212846"
"linkage group LG6","NC_043002.1",2970364,3084046,"-",115212739,"LOC115212739","-","XP_029637253.1",677,"double-stranded RNA-specific editase 1-like isoform X5"
"linkage group LG6","NC_043002.1",2970364,3084046,"-",115212739,"LOC115212739","-","XP_029637250.1",784,"double-stranded RNA-specific editase 1-like isoform X2"
"linkage group LG6","NC_043002.1",2970364,3083462,"-",115212739,"LOC115212739","-","XP_029637252.1",678,"double-stranded RNA-specific editase 1-like isoform X4"
"linkage group LG6","NC_043002.1",2970364,3083462,"-",115212739,"LOC115212739","-","XP_029637249.1",785,"double-stranded RNA-specific editase 1-like isoform X1"
"linkage group LG6","NC_043002.1",2970364,3018103,"-",115212739,"LOC115212739","-","XP_029637251.1",701,"double-stranded RNA-specific editase 1-like isoform X3"
"linkage group LG6","NC_043002.1",3084133,3115521,"+",115212740,"LOC115212740","-","XP_029637255.1",157,"heme transporter hrg1-A-like"
"linkage group LG6","NC_043002.1",3156854,3167686,"-",115212805,"LOC115212805","-","XP_029637373.1",218,"chromobox protein homolog 1-like isoform X1"
